node_id,gene_symbol,clinical_target_label
11428,LUZP1,0
11429,LUZP2,0
11430,LVCAT1,0
11431,LVRN,1
11432,LXN,0
11433,LY6D,0
11434,LY6E,1
11435,LY6G5B,0
11436,LY6G5C,0
11437,LY6G6C,0
11438,LY6H,0
11439,LY6K,0
11440,LY75,0
11441,LY86,0
11442,LY86-AS1,0
11443,LY9,0
11444,LY96,1
11445,LYAR,0
11446,LYG1,0
11447,LYG2,0
11448,LYL1,0
11449,LYN,1
11450,LYNX1,0
11451,LYPD1,0
11452,LYPD2,0
11453,LYPD3,0
11454,LYPD5,0
11455,LYPD6,0
11456,LYPD6B,0
11457,LYPD8,0
11458,LYPLA1,0
11459,LYPLA2,0
11460,LYPLAL1,0
11461,LYPLAL1-AS1,0
11462,LYRM1,0
11463,LYRM2,0
11464,LYRM4,0
11465,LYRM5,0
11466,LYRM7,0
11467,LYRM9,0
11468,LYSMD1,0
11469,LYSMD2,0
11470,LYSMD3,0
11471,LYSMD4,0
11472,LYST,0
11473,LYVE1,0
11474,LYZ,0
11475,LYZL4,0
11476,LZIC,0
11477,LZTFL1,0
11478,LZTR1,0
11479,LZTS1,0
11480,LZTS2,0
11481,M1AP,0
11482,M6PR,0
11483,MAATS1,0
11484,MAB21L1,0
11485,MAB21L2,0
11486,MAB21L3,0
11487,MACC1,0
11488,MACC1-AS1,0
11489,MACF1,0
11490,MACROD1,0
11491,MACROD2,0
11492,MAD1L1,0
11493,MAD2L1,0
11494,MAD2L1BP,0
11495,MAD2L2,0
11496,MADCAM1,0
11497,MADD,0
11498,MAEA,0
11499,MAEL,0
11500,MAF,0
11501,MAF1,0
11502,MAFA,0
11503,MAFA-AS1,0
11504,MAFB,0
11505,MAFF,0
11506,MAFG,0
11507,MAFG-AS1,0
11508,MAFK,0
11509,MAFTRR,0
11510,MAG,1
11511,MAGEA1,0
11512,MAGEA10,0
11513,MAGEA12,0
11514,MAGEA3,1
11515,MAGEA4,1
11516,MAGEA6,0
11517,MAGEA9B,0
11518,MAGEB1,0
11519,MAGEB10,0
11520,MAGEB2,0
11521,MAGEC1,0
11522,MAGEC2,0
11523,MAGED1,0
11524,MAGED2,0
11525,MAGED4,0
11526,MAGEE1,0
11527,MAGEF1,0
11528,MAGEH1,0
11529,MAGEL2,0
11530,MAGI1,0
11531,MAGI2,0
11532,MAGI3,0
11533,MAGIX,0
11534,MAGOH,0
11535,MAGOHB,0
11536,MAGT1,0
11537,MAK,0
11538,MAK16,0
11539,MAL,0
11540,MAL2,0
11541,MALAT1,0
11542,MALL,0
11543,MALRD1,0
11544,MALSU1,0
11545,MALT1,1
11546,MAMDC2,0
11547,MAMDC2-AS1,0
11548,MAMDC4,0
11549,MAML1,0
11550,MAML2,0
11551,MAML3,0
11552,MAMLD1,0
11553,MAMSTR,0
11554,MAN1A1,0
11555,MAN1A2,0
11556,MAN1B1,0
11557,MAN1B1-AS1,0
11558,MAN1C1,0
11559,MAN2A1,0
11560,MAN2A2,0
11561,MAN2B1,0
11562,MAN2B2,0
11563,MAN2C1,0
11564,MANBA,0
11565,MANBAL,0
11566,MANEA,0
11567,MANEA-AS1,0
11568,MANEAL,0
11569,MANF,0
11570,MANSC1,0
11571,MANSC4,0
11572,MAOA,1
11573,MAOB,1
11574,MAP10,0
11575,MAP1A,0
11576,MAP1B,0
11577,MAP1LC3A,0
11578,MAP1LC3B,0
11579,MAP1LC3B2,0
11580,MAP1LC3C,0
11581,MAP1S,0
11582,MAP2,0
11583,MAP2K1,1
11584,MAP2K2,1
11585,MAP2K3,0
11586,MAP2K4,0
11587,MAP2K5,0
11588,MAP2K6,0
11589,MAP2K7,0
11590,MAP3K1,1
11591,MAP3K10,1
11592,MAP3K11,1
11593,MAP3K12,1
11594,MAP3K13,1
11595,MAP3K14,0
11596,MAP3K14-AS1,0
11597,MAP3K15,0
11598,MAP3K19,0
11599,MAP3K2,0
11600,MAP3K3,0
11601,MAP3K4,0
11602,MAP3K5,1
11603,MAP3K6,0
11604,MAP3K7,0
11605,MAP3K7CL,0
11606,MAP3K8,1
11607,MAP3K9,1
11608,MAP4,0
11609,MAP4K1,0
11610,MAP4K2,0
11611,MAP4K3,0
11612,MAP4K4,0
11613,MAP4K5,0
11614,MAP6,0
11615,MAP6D1,0
11616,MAP7,0
11617,MAP7D1,0
11618,MAP7D2,0
11619,MAP7D3,0
11620,MAP9,0
11621,MAPK1,1
11622,MAPK10,1
11623,MAPK11,1
11624,MAPK12,0
11625,MAPK13,0
11626,MAPK14,1
11627,MAPK15,0
11628,MAPK1IP1L,0
11629,MAPK3,1
11630,MAPK4,0
11631,MAPK6,0
11632,MAPK7,0
11633,MAPK8,1
11634,MAPK8IP1,0
11635,MAPK8IP2,0
11636,MAPK8IP3,0
11637,MAPK9,1
11638,MAPKAP1,0
11639,MAPKAPK2,1
11640,MAPKAPK3,0
11641,MAPKAPK5,1
11642,MAPKAPK5-AS1,0
11643,MAPKBP1,0
11644,MAPRE1,0
11645,MAPRE2,0
11646,MAPRE3,0
11647,MAPT,1
11648,MAPT-AS1,0
11649,MARC1,0
11650,MARC2,0
11651,MARCH1,0
11652,MARCH10,0
11653,MARCH11,0
11654,MARCH2,0
11655,MARCH3,0
11656,MARCH4,0
11657,MARCH5,0
11658,MARCH6,0
11659,MARCH7,0
11660,MARCH8,0
11661,MARCH9,0
11662,MARCKS,1
11663,MARCKSL1,0
11664,MARCO,0
11665,MARK1,0
11666,MARK2,0
11667,MARK3,0
11668,MARK4,0
11669,MARS,0
11670,MARS2,0
11671,MARVELD1,0
11672,MARVELD2,0
11673,MARVELD3,0
11674,MAS1,0
11675,MAS1L,0
11676,MASP1,0
11677,MASP2,1
11678,MAST1,0
11679,MAST2,0
11680,MAST3,0
11681,MAST4,0
11682,MAST4-AS1,0
11683,MASTL,0
11684,MAT1A,0
11685,MAT2A,0
11686,MAT2B,0
11687,MATK,0
11688,MATN1,0
11689,MATN1-AS1,0
11690,MATN2,0
11691,MATN3,0
11692,MATN4,0
11693,MATR3,0
11694,MAU2,0
11695,MAVS,0
11696,MAX,0
11697,MAZ,0
11698,MB,0
11699,MB21D1,0
11700,MB21D2,0
11701,MBD1,0
11702,MBD2,0
11703,MBD3,0
11704,MBD3L1,0
11705,MBD4,0
11706,MBD5,0
11707,MBD6,0
11708,MBIP,0
11709,MBLAC1,0
11710,MBLAC2,0
11711,MBNL1,0
11712,MBNL1-AS1,0
11713,MBNL2,0
11714,MBNL3,0
11715,MBOAT1,0
11716,MBOAT2,0
11717,MBOAT4,0
11718,MBOAT7,0
11719,MBP,0
11720,MBTD1,0
11721,MBTPS1,0
11722,MBTPS2,0
11723,MC1R,1
11724,MC4R,0
11725,MCAM,1
11726,MCAT,0
11727,MCC,0
11728,MCCC1,0
11729,MCCC2,0
11730,MCEE,0
11731,MCEMP1,0
11732,MCF2,0
11733,MCF2L,0
11734,MCF2L-AS1,0
11735,MCF2L2,0
11736,MCFD2,0
11737,MCHR1,0
11738,MCIDAS,0
11739,MCL1,1
11740,MCM10,0
11741,MCM2,0
11742,MCM3,0
11743,MCM3AP,0
11744,MCM3AP-AS1,0
11745,MCM4,0
11746,MCM5,0
11747,MCM6,0
11748,MCM7,0
11749,MCM8,0
11750,MCM9,0
11751,MCMBP,0
11752,MCMDC2,0
11753,MCOLN1,0
11754,MCOLN2,0
11755,MCOLN3,0
11756,MCPH1,0
11757,MCPH1-AS1,0
11758,MCRS1,0
11759,MCTP1,0
11760,MCTP2,0
11761,MCTS1,0
11762,MCU,0
11763,MCUR1,0
11764,MDC1,0
11765,MDC1-AS1,0
11766,MDFI,0
11767,MDFIC,0
11768,MDGA1,0
11769,MDGA2,0
11770,MDH1,0
11771,MDH1B,0
11772,MDH2,0
11773,MDK,0
11774,MDM1,0
11775,MDM2,1
11776,MDM4,0
11777,MDN1,0
11778,MDP1,0
11779,MDS2,0
11780,ME1,0
11781,ME2,0
11782,ME3,0
11783,MEA1,0
11784,MEAF6,0
11785,MECOM,0
11786,MECP2,0
11787,MECR,0
11788,MED1,0
11789,MED10,0
11790,MED11,0
11791,MED12,0
11792,MED12L,0
11793,MED13,0
11794,MED13L,0
11795,MED14,0
11796,MED14OS,0
11797,MED15,0
11798,MED16,0
11799,MED17,0
11800,MED18,0
11801,MED19,0
11802,MED20,0
11803,MED21,0
11804,MED22,0
11805,MED23,0
11806,MED24,0
11807,MED25,0
11808,MED26,0
11809,MED27,0
11810,MED28,0
11811,MED29,0
11812,MED30,0
11813,MED31,0
11814,MED4,0
11815,MED4-AS1,0
11816,MED6,0
11817,MED7,0
11818,MED8,0
11819,MED9,0
11820,MEDAG,0
11821,MEF2A,0
11822,MEF2B,0
11823,MEF2C,0
11824,MEF2C-AS1,0
11825,MEF2D,0
11826,MEFV,0
11827,MEG3,0
11828,MEG8,0
11829,MEG9,0
11830,MEGF10,0
11831,MEGF11,0
11832,MEGF6,0
11833,MEGF8,0
11834,MEGF9,0
11835,MEI1,0
11836,MEI4,0
11837,MEIG1,0
11838,MEIKIN,0
11839,MEIOB,0
11840,MEIOC,0
11841,MEIS1,0
11842,MEIS1-AS2,0
11843,MEIS2,0
11844,MEIS3,0
11845,MELK,0
11846,MEMO1,0
11847,MEN1,1
11848,MEOX1,0
11849,MEOX2,0
11850,MEP1A,0
11851,MEP1B,0
11852,MEPCE,0
11853,MEPE,0
11854,MERTK,1
11855,MESDC1,0
11856,MESDC2,0
11857,MESP1,0
11858,MESP2,0
11859,MEST,0
11860,MESTIT1,0
11861,MET,1
11862,METAP1,0
11863,METAP1D,1
11864,METAP2,0
11865,METRN,0
11866,METRNL,0
11867,METTL1,0
11868,METTL10,0
11869,METTL12,0
11870,METTL13,0
11871,METTL14,0
11872,METTL15,0
11873,METTL16,0
11874,METTL17,0
11875,METTL18,0
11876,METTL20,0
11877,METTL21A,0
11878,METTL21B,0
11879,METTL21C,0
11880,METTL22,0
11881,METTL23,0
11882,METTL24,0
11883,METTL25,0
11884,METTL2A,0
11885,METTL2B,0
11886,METTL3,0
11887,METTL4,0
11888,METTL5,0
11889,METTL6,0
11890,METTL7A,0
11891,METTL7B,0
11892,METTL8,0
11893,METTL9,0
11894,MEX3A,0
11895,MEX3B,0
11896,MEX3C,0
11897,MEX3D,0
11898,MFAP1,0
11899,MFAP2,0
11900,MFAP3,0
11901,MFAP3L,0
11902,MFAP4,0
11903,MFAP5,0
11904,MFF,0
11905,MFGE8,1
11906,MFHAS1,0
11907,MFI2,0
11908,MFI2-AS1,0
11909,MFN1,0
11910,MFN2,0
11911,MFNG,0
11912,MFSD1,0
11913,MFSD10,0
11914,MFSD11,0
11915,MFSD12,0
11916,MFSD13A,0
11917,MFSD14A,0
11918,MFSD14B,0
11919,MFSD14C,0
11920,MFSD2A,0
11921,MFSD2B,0
11922,MFSD3,0
11923,MFSD4,0
11924,MFSD5,0
11925,MFSD6,0
11926,MFSD6L,0
11927,MFSD7,0
11928,MFSD8,0
11929,MFSD9,0
11930,MGA,0
11931,MGAM,1
11932,MGARP,0
11933,MGAT1,0
11934,MGAT2,0
11935,MGAT3,0
11936,MGAT4A,0
11937,MGAT4B,0
11938,MGAT4C,0
11939,MGAT4D,0
11940,MGAT5,0
11941,MGAT5B,0
11942,MGC16275,0
11943,MGC32805,0
11944,MGC39584,0
11945,MGC45922,0
11946,MGEA5,0
11947,MGLL,1
11948,MGME1,0
11949,MGMT,0
11950,MGP,0
11951,MGRN1,0
11952,MGST1,0
11953,MGST2,0
11954,MGST3,0
11955,MIA,0
11956,MIA2,0
11957,MIA3,0
11958,MIAT,0
11959,MIATNB,0
11960,MIB1,0
11961,MIB2,0
11962,MICA,0
11963,MICAL1,0
11964,MICAL2,0
11965,MICAL3,0
11966,MICALCL,0
11967,MICALL1,0
11968,MICALL2,0
11969,MICB,0
11970,MICU1,0
11971,MICU2,0
11972,MICU3,0
11973,MID1,0
11974,MID1IP1,0
11975,MID1IP1-AS1,0
11976,MID2,0
11977,MIDN,0
11978,MIEF1,0
11979,MIEF2,0
11980,MIEN1,0
11981,MIER1,0
11982,MIER2,0
11983,MIER3,0
11984,MIF,1
11985,MIF-AS1,0
11986,MIF4GD,0
11987,MIIP,0
11988,MILR1,0
11989,MIMT1,0
11990,MINA,0
11991,MINCR,0
11992,MINK1,0
11993,MINOS1,0
11994,MINPP1,0
11995,MIOS,0
11996,MIOX,0
11997,MIP,0
11998,MIPEP,0
11999,MIPOL1,0
12000,MIR100HG,0
12001,MIR133A1HG,0
12002,MIR137HG,0
12003,MIR1539,0
12004,MIR155HG,0
12005,MIR181A1HG,0
12006,MIR181A2HG,0
12007,MIR193BHG,0
12008,MIR194-2HG,0
12009,MIR202HG,0
12010,MIR2052HG,0
12011,MIR210HG,0
12012,MIR219A2,0
12013,MIR222HG,0
12014,MIR22HG,0
12015,MIR3142HG,0
12016,MIR3179-1,0
12017,MIR3179-3,0
12018,MIR3180-1,0
12019,MIR3180-4,0
12020,MIR325HG,0
12021,MIR34AHG,0
12022,MIR3681HG,0
12023,MIR3945HG,0
12024,MIR4300HG,0
12025,MIR4432HG,0
12026,MIR4435-2HG,0
12027,MIR4458HG,0
12028,MIR497HG,0
12029,MIR503HG,0
12030,MIR548XHG,0
12031,MIR5689HG,0
12032,MIR646HG,0
12033,MIR7-3HG,0
12034,MIR762HG,0
12035,MIR9-3HG,0
12036,MIR99AHG,0
12037,MIRLET7BHG,0
12038,MIRLET7DHG,0
12039,MIS12,0
12040,MIS18A,0
12041,MIS18A-AS1,0
12042,MIS18BP1,0
12043,MISP,0
12044,MITD1,0
12045,MITF,0
12046,MIXL1,0
12047,MKI67,0
12048,MKKS,0
12049,MKL1,0
12050,MKL2,0
12051,MKLN1,0
12052,MKNK1,1
12053,MKNK2,1
12054,MKRN1,0
12055,MKRN2,0
12056,MKRN2OS,0
12057,MKRN3,0
12058,MKS1,0
12059,MKX,0
12060,MKX-AS1,0
12061,MLC1,0
12062,MLEC,0
12063,MLF1,0
12064,MLF2,0
12065,MLH1,0
12066,MLH3,0
12067,MLIP,0
12068,MLK7-AS1,0
12069,MLKL,0
12070,MLLT1,0
12071,MLLT10,0
12072,MLLT11,0
12073,MLLT3,0
12074,MLLT4,0
12075,MLLT4-AS1,0
12076,MLLT6,0
12077,MLPH,0
12078,MLST8,1
12079,MLX,0
12080,MLXIP,0
12081,MLXIPL,0
12082,MLYCD,0
12083,MMAA,0
12084,MMAB,0
12085,MMACHC,0
12086,MMADHC,0
12087,MMD,0
12088,MME,1
12089,MMEL1,0
12090,MMGT1,0
12091,MMP1,1
12092,MMP10,0
12093,MMP11,0
12094,MMP12,1
12095,MMP13,1
12096,MMP14,1
12097,MMP15,0
12098,MMP16,0
12099,MMP17,0
12100,MMP19,0
12101,MMP2,1
12102,MMP20,0
12103,MMP21,0
12104,MMP23B,0
12105,MMP24,0
12106,MMP24-AS1,0
12107,MMP25,0
12108,MMP25-AS1,0
12109,MMP28,0
12110,MMP3,1
12111,MMP7,1
12112,MMP8,1
12113,MMP9,1
12114,MMRN1,0
12115,MMRN2,0
12116,MMS19,0
12117,MMS22L,0
12118,MN1,0
12119,MNAT1,0
12120,MND1,0
12121,MNDA,0
12122,MNS1,0
12123,MNT,0
12124,MNX1,0
12125,MNX1-AS1,0
12126,MNX1-AS2,0
12127,MOAP1,0
12128,MOB1A,0
12129,MOB1B,0
12130,MOB2,0
12131,MOB3A,0
12132,MOB3B,0
12133,MOB3C,0
12134,MOB4,0
12135,MOBP,0
12136,MOCOS,0
12137,MOCS1,0
12138,MOCS2,0
12139,MOCS3,0
12140,MOG,0
12141,MOGAT1,0
12142,MOGAT2,0
12143,MOGAT3,0
12144,MOGS,0
12145,MOK,0
12146,MON1A,0
12147,MON1B,0
12148,MON2,0
12149,MORC1,0
12150,MORC2,0
12151,MORC2-AS1,0
12152,MORC3,0
12153,MORC4,0
12154,MORF4L1,0
12155,MORF4L2,0
12156,MORF4L2-AS1,0
12157,MORN1,0
12158,MORN2,0
12159,MORN3,0
12160,MORN4,0
12161,MORN5,0
12162,MOSPD1,0
12163,MOSPD2,0
12164,MOSPD3,0
12165,MOV10,0
12166,MOV10L1,0
12167,MOXD1,0
12168,MPC1,0
12169,MPC2,0
12170,MPDU1,0
12171,MPDZ,0
12172,MPEG1,0
12173,MPG,0
12174,MPHOSPH10,0
12175,MPHOSPH6,0
12176,MPHOSPH8,0
12177,MPHOSPH9,0
12178,MPI,0
12179,MPLKIP,0
12180,MPND,0
12181,MPO,1
12182,MPP1,0
12183,MPP2,0
12184,MPP3,0
12185,MPP4,0
12186,MPP5,0
12187,MPP6,0
12188,MPP7,0
12189,MPPE1,0
12190,MPPED1,0
12191,MPPED2,0
12192,MPRIP,0
12193,MPRIP-AS1,0
12194,MPST,0
12195,MPV17,0
12196,MPV17L,0
12197,MPV17L2,0
12198,MPZ,0
12199,MPZL1,0
12200,MPZL2,0
12201,MPZL3,0
12202,MR1,0
12203,MRAP,0
12204,MRAP2,0
12205,MRAS,0
12206,MRC1,0
12207,MRC2,0
12208,MRE11A,0
12209,MREG,0
12210,MRFAP1,0
12211,MRFAP1L1,0
12212,MRGBP,0
12213,MRGPRF,0
12214,MRGPRF-AS1,0
12215,MRGPRX2,0
12216,MRI1,0
12217,MRLN,0
12218,MRM1,0
12219,MRO,0
12220,MROH1,0
12221,MROH2A,0
12222,MROH6,0
12223,MROH7,0
12224,MROH8,0
12225,MROH9,0
12226,MRPL1,0
12227,MRPL10,0
12228,MRPL11,0
12229,MRPL12,0
12230,MRPL13,0
12231,MRPL14,0
12232,MRPL15,0
12233,MRPL16,0
12234,MRPL17,0
12235,MRPL18,0
12236,MRPL19,0
12237,MRPL2,0
12238,MRPL20,0
12239,MRPL21,0
12240,MRPL22,0
12241,MRPL23,0
12242,MRPL23-AS1,0
12243,MRPL24,0
12244,MRPL27,0
12245,MRPL28,0
12246,MRPL3,0
12247,MRPL30,0
12248,MRPL32,0
12249,MRPL33,0
12250,MRPL34,0
12251,MRPL35,0
12252,MRPL36,0
12253,MRPL37,0
12254,MRPL38,0
12255,MRPL39,0
12256,MRPL4,0
12257,MRPL40,0
12258,MRPL41,0
12259,MRPL42,0
12260,MRPL43,0
12261,MRPL44,0
12262,MRPL45,0
12263,MRPL46,0
12264,MRPL47,0
12265,MRPL48,0
12266,MRPL49,0
12267,MRPL50,0
12268,MRPL51,0
12269,MRPL52,0
12270,MRPL53,0
12271,MRPL54,0
12272,MRPL55,0
12273,MRPL57,0
12274,MRPL9,0
12275,MRPS10,0
12276,MRPS11,0
12277,MRPS12,0
12278,MRPS14,0
12279,MRPS15,0
12280,MRPS16,0
12281,MRPS17,0
12282,MRPS18A,0
12283,MRPS18B,0
12284,MRPS18C,0
12285,MRPS2,0
12286,MRPS21,0
12287,MRPS22,0
12288,MRPS23,0
12289,MRPS24,0
12290,MRPS25,0
12291,MRPS26,0
12292,MRPS27,0
12293,MRPS28,0
12294,MRPS30,0
12295,MRPS31,0
12296,MRPS33,0
12297,MRPS34,0
12298,MRPS35,0
12299,MRPS36,0
12300,MRPS5,0
12301,MRPS6,0
12302,MRPS7,0
12303,MRPS9,0
12304,MRRF,0
12305,MRS2,0
12306,MRTO4,0
12307,MRVI1,0
12308,MRVI1-AS1,0
12309,MS4A1,1
12310,MS4A10,0
12311,MS4A12,0
12312,MS4A13,0
12313,MS4A14,0
12314,MS4A15,0
12315,MS4A18,0
12316,MS4A2,0
12317,MS4A3,0
12318,MS4A4A,0
12319,MS4A4E,0
12320,MS4A6A,0
12321,MS4A6E,0
12322,MS4A7,0
12323,MS4A8,0
12324,MSANTD1,0
12325,MSANTD2,0
12326,MSANTD3,0
12327,MSANTD4,0
12328,MSC,0
12329,MSC-AS1,0
12330,MSH2,0
12331,MSH3,0
12332,MSH4,0
12333,MSH5,0
12334,MSH5-SAPCD1,0
12335,MSH6,0
12336,MSI1,0
12337,MSI2,0
12338,MSL1,0
12339,MSL2,0
12340,MSL3,0
12341,MSLN,1
12342,MSMB,0
12343,MSMO1,0
12344,MSMP,0
12345,MSN,0
12346,MSR1,0
12347,MSRA,0
12348,MSRB1,0
12349,MSRB2,0
12350,MSRB3,0
12351,MSS51,0
12352,MST1,0
12353,MST1R,1
12354,MSTN,1
12355,MSTO1,0
12356,MSX1,0
12357,MSX2,0
12358,MT-ATP6,0
12359,MT-ATP8,0
12360,MT-CO1,0
12361,MT-CO2,0
12362,MT-CO3,0
12363,MT-CYB,0
12364,MT-ND1,1
12365,MT-ND2,1
12366,MT-ND3,1
12367,MT-ND4,1
12368,MT-ND4L,1
12369,MT-ND5,1
12370,MT-ND6,1
12371,MT1A,0
12372,MT1B,0
12373,MT1E,0
12374,MT1F,0
12375,MT1G,0
12376,MT1H,0
12377,MT1HL1,0
12378,MT1M,0
12379,MT1X,0
12380,MT2A,0
12381,MT3,0
12382,MTA1,0
12383,MTA2,0
12384,MTA3,0
12385,MTAP,0
12386,MTBP,0
12387,MTCH1,0
12388,MTCH2,0
12389,MTCL1,0
12390,MTCP1,0
12391,MTDH,0
12392,MTERF1,0
12393,MTERF2,0
12394,MTERF3,0
12395,MTERF4,0
12396,MTF1,0
12397,MTF2,0
12398,MTFMT,0
12399,MTFP1,0
12400,MTFR1,0
12401,MTFR1L,0
12402,MTFR2,0
12403,MTG1,0
12404,MTG2,0
12405,MTHFD1,0
12406,MTHFD1L,0
12407,MTHFD2,0
12408,MTHFD2L,0
12409,MTHFR,0
12410,MTHFS,0
12411,MTHFSD,0
12412,MTIF2,0
12413,MTIF3,0
12414,MTL5,0
12415,MTM1,0
12416,MTMR1,0
12417,MTMR10,0
12418,MTMR11,0
12419,MTMR12,0
12420,MTMR14,0
12421,MTMR2,0
12422,MTMR3,0
12423,MTMR4,0
12424,MTMR6,0
12425,MTMR7,0
12426,MTMR8,0
12427,MTMR9,0
12428,MTO1,0
12429,MTOR,1
12430,MTPAP,0
12431,MTPN,0
12432,MTR,0
12433,MTRF1,0
12434,MTRF1L,0
12435,MTRNR2L1,0
12436,MTRNR2L10,0
12437,MTRNR2L11,0
12438,MTRNR2L12,0
12439,MTRNR2L3,0
12440,MTRNR2L4,0
12441,MTRNR2L6,0
12442,MTRNR2L8,0
12443,MTRR,0
12444,MTSS1,0
12445,MTSS1L,0
12446,MTTP,1
12447,MTURN,0
12448,MTUS1,0
12449,MTUS2,0
12450,MTUS2-AS1,0
12451,MTX1,0
12452,MTX2,0
12453,MTX3,0
12454,MUC1,1
12455,MUC12,0
12456,MUC13,0
12457,MUC15,0
12458,MUC16,1
12459,MUC17,0
12460,MUC20,0
12461,MUC21,0
12462,MUC22,0
12463,MUC3A,0
12464,MUC4,0
12465,MUC5AC,1
12466,MUC5B,0
12467,MUC6,0
12468,MUCL1,0
12469,MUL1,0
12470,MUM1,0
12471,MUM1L1,0
12472,MURC,0
12473,MUS81,0
12474,MUSK,0
12475,MUT,0
12476,MUTYH,0
12477,MVB12A,0
12478,MVB12B,0
12479,MVD,0
12480,MVK,0
12481,MVP,0
12482,MX1,0
12483,MX2,0
12484,MXD1,0
12485,MXD3,0
12486,MXD4,0
12487,MXI1,0
12488,MXRA5,0
12489,MXRA7,0
12490,MXRA8,0
12491,MYADM,0
12492,MYB,0
12493,MYBBP1A,0
12494,MYBL1,0
12495,MYBL2,0
12496,MYBPC1,0
12497,MYBPC2,0
12498,MYBPC3,0
12499,MYBPH,0
12500,MYBPHL,0
12501,MYC,0
12502,MYCBP,0
12503,MYCBP2,0
12504,MYCBP2-AS1,0
12505,MYCBPAP,0
12506,MYCL,0
12507,MYCN,0
12508,MYCNOS,0
12509,MYCT1,0
12510,MYD88,0
12511,MYDGF,0
12512,MYEF2,0
12513,MYEOV,0
12514,MYEOV2,0
12515,MYF6,0
12516,MYH10,0
12517,MYH11,0
12518,MYH14,0
12519,MYH15,0
12520,MYH3,0
12521,MYH7,1
12522,MYH7B,0
12523,MYH9,0
12524,MYL10,0
12525,MYL12A,0
12526,MYL12B,0
12527,MYL2,1
12528,MYL3,0
12529,MYL4,0
12530,MYL5,0
12531,MYL6,0
12532,MYL6B,0
12533,MYL9,0
12534,MYLIP,0
12535,MYLK,0
12536,MYLK-AS1,0
12537,MYLK-AS2,0
12538,MYLK2,0
12539,MYLK3,0
12540,MYLK4,0
12541,MYLPF,0
12542,MYNN,0
12543,MYO10,0
12544,MYO15A,0
12545,MYO15B,0
12546,MYO16,0
12547,MYO16-AS1,0
12548,MYO18A,0
12549,MYO18B,0
12550,MYO19,0
12551,MYO1A,0
12552,MYO1B,0
12553,MYO1C,0
12554,MYO1D,0
12555,MYO1E,0
12556,MYO1F,0
12557,MYO1G,0
12558,MYO1H,0
12559,MYO3A,0
12560,MYO3B,0
12561,MYO5A,0
12562,MYO5B,0
12563,MYO5C,0
12564,MYO6,0
12565,MYO7A,0
12566,MYO7B,0
12567,MYO9A,0
12568,MYO9B,0
12569,MYOC,0
12570,MYOCD,0
12571,MYOF,0
12572,MYOM1,0
12573,MYOM2,0
12574,MYOM3,0
12575,MYOT,0
12576,MYOZ1,0
12577,MYOZ2,0
12578,MYOZ3,0
12579,MYPN,0
12580,MYPOP,0
12581,MYRF,0
12582,MYRFL,0
12583,MYRIP,0
12584,MYSM1,0
12585,MYT1,0
12586,MYT1L,0
12587,MYZAP,0
12588,MZB1,0
12589,MZF1,0
12590,MZF1-AS1,0
12591,MZT1,0
12592,MZT2A,0
12593,MZT2B,0
12594,N4BP1,0
12595,N4BP2,0
12596,N4BP2L1,0
12597,N4BP2L2,0
12598,N4BP3,0
12599,N6AMT1,0
12600,N6AMT2,0
12601,NAA10,0
12602,NAA15,0
12603,NAA16,0
12604,NAA20,0
12605,NAA25,0
12606,NAA30,0
12607,NAA35,0
12608,NAA38,0
12609,NAA40,0
12610,NAA50,0
12611,NAA60,0
12612,NAAA,0
12613,NAALAD2,0
12614,NAALADL1,0
12615,NAALADL2,0
12616,NAALADL2-AS2,0
12617,NAB1,0
12618,NAB2,0
12619,NABP1,0
12620,NABP2,0
12621,NACA,0
12622,NACA2,0
12623,NACAD,0
12624,NACC1,0
12625,NACC2,0
12626,NADK,0
12627,NADK2,0
12628,NADSYN1,0
12629,NAE1,1
12630,NAF1,0
12631,NAGA,0
12632,NAGK,0
12633,NAGLU,0
12634,NAGPA,0
12635,NAGS,0
12636,NAIF1,0
12637,NAIP,0
12638,NALCN,0
12639,NALCN-AS1,0
12640,NALT1,0
12641,NAMA,0
12642,NAMPT,1
12643,NANOG,0
12644,NANOS1,0
12645,NANOS3,0
12646,NANP,0
12647,NANS,0
12648,NAP1L1,0
12649,NAP1L2,0
12650,NAP1L3,0
12651,NAP1L4,0
12652,NAP1L5,0
12653,NAP1L6,0
12654,NAPA,0
12655,NAPA-AS1,0
12656,NAPB,0
12657,NAPEPLD,0
12658,NAPG,0
12659,NAPRT,0
12660,NAPSA,0
12661,NARF,0
12662,NARFL,0
12663,NARS,0
12664,NARS2,0
12665,NASP,0
12666,NAT1,0
12667,NAT10,0
12668,NAT14,0
12669,NAT16,0
12670,NAT2,0
12671,NAT6,0
12672,NAT8L,0
12673,NAT9,0
12674,NATD1,0
12675,NAV1,0
12676,NAV2,0
12677,NAV2-AS2,0
12678,NAV2-AS3,0
12679,NAV3,0
12680,NBAS,0
12681,NBAT1,0
12682,NBEA,0
12683,NBEAL1,0
12684,NBEAL2,0
12685,NBL1,0
12686,NBN,0
12687,NBPF1,0
12688,NBPF10,0
12689,NBPF11,0
12690,NBPF12,0
12691,NBPF14,0
12692,NBPF15,0
12693,NBPF19,0
12694,NBPF20,0
12695,NBPF26,0
12696,NBPF3,0
12697,NBPF9,0
12698,NBR1,0
12699,NCALD,0
12700,NCAM1,1
12701,NCAM2,0
12702,NCAN,0
12703,NCAPD2,0
