symbol,maxClinicalTrialPhase,chembl,globalScore,label_definition
GABRP,1.0,,0.0087215119655006,Open Targets LUAD association with maxClinicalTrialPhase > 0
MTNR1A,1.0,,0.0086851265850904,Open Targets LUAD association with maxClinicalTrialPhase > 0
DHODH,1.0,,0.0086851265850904,Open Targets LUAD association with maxClinicalTrialPhase > 0
TBXA2R,1.0,,0.0086543282638667,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKCE,1.0,,0.0086454994117826,Open Targets LUAD association with maxClinicalTrialPhase > 0
MC1R,1.0,,0.0086075869219168,Open Targets LUAD association with maxClinicalTrialPhase > 0
ABCC8,1.0,,0.0085999053256281,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABRQ,1.0,,0.0085619333001955,Open Targets LUAD association with maxClinicalTrialPhase > 0
NISCH,1.0,,0.0083155467304057,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTGER1,1.0,,0.0083155467304057,Open Targets LUAD association with maxClinicalTrialPhase > 0
APOB,1.0,,0.0083042540126237,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMB1,1.0,,0.0082436839808837,Open Targets LUAD association with maxClinicalTrialPhase > 0
ATP4B,1.0,,0.0081307568030634,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC5A1,1.0,,0.0081091469966496,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL6A2,1.0,,0.0080744972377898,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRM1,1.0,,0.0079870313040193,Open Targets LUAD association with maxClinicalTrialPhase > 0
SCNN1A,1.0,,0.007945966875721,Open Targets LUAD association with maxClinicalTrialPhase > 0
TYR,1.0,,0.0079254346615719,Open Targets LUAD association with maxClinicalTrialPhase > 0
APH1A,1.0,,0.0079254346615719,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL19,1.0,,0.0079254346615719,Open Targets LUAD association with maxClinicalTrialPhase > 0
DIO1,1.0,,0.0077611769483787,Open Targets LUAD association with maxClinicalTrialPhase > 0
OPRM1,1.0,,0.0076482497705584,Open Targets LUAD association with maxClinicalTrialPhase > 0
MGAM,1.0,,0.0076432957985545,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS15,1.0,,0.0076266909457018,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNJ11,1.0,,0.0075763870210363,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDE3B,1.0,,0.0075763870210363,Open Targets LUAD association with maxClinicalTrialPhase > 0
SCN3A,1.0,,0.0075586758395102,Open Targets LUAD association with maxClinicalTrialPhase > 0
LHCGR,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC12A1,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
FGF23,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
ADRB3,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
BHMT,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
IMPDH1,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNV1,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS4Y1,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
ABCD1,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
SSTR2,1.0,,0.007391597093694,Open Targets LUAD association with maxClinicalTrialPhase > 0
ROCK2,1.0,,0.0072068071663516,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL6,1.0,,0.0072068071663516,Open Targets LUAD association with maxClinicalTrialPhase > 0
HTR1A,1.0,,0.0072068071663516,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLAMF7,1.0,,0.0071951341597212,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD3D,1.0,,0.0071766854296973,Open Targets LUAD association with maxClinicalTrialPhase > 0
EPHB3,1.0,,0.0070686424527982,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNA1,1.0,,0.0070220172390093,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIN2B,1.0,,0.0070220172390093,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTH1R,1.0,,0.0070014850248601,Open Targets LUAD association with maxClinicalTrialPhase > 0
C5AR1,1.0,,0.0069049651823624,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS11,1.0,,0.0068372273116669,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL12A,1.0,,0.0067858967762941,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRPM8,1.0,,0.0067822009777472,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL6A1,1.0,,0.0067396992944585,Open Targets LUAD association with maxClinicalTrialPhase > 0
CACNA1E,1.0,,0.0065597922899125,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS25,1.0,,0.0064368491357585,Open Targets LUAD association with maxClinicalTrialPhase > 0
S1PR5,1.0,,0.0062828575296399,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGA2B,1.0,,0.0062528679262388,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL1R1,1.0,,0.0062196057393171,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABBR1,1.0,,0.0060980676022975,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRM5,1.0,,0.0060980676022975,Open Targets LUAD association with maxClinicalTrialPhase > 0
SCN8A,1.0,,0.0060980676022975,Open Targets LUAD association with maxClinicalTrialPhase > 0
ATP1B3,1.0,,0.0060936287899827,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD3G,1.0,,0.0060596723618386,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNV2,1.0,,0.0059543421032535,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL13A,1.0,,0.0059132776749552,Open Targets LUAD association with maxClinicalTrialPhase > 0
FAAH,1.0,,0.0059132776749552,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL3,1.0,,0.0059132776749552,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNS3,1.0,,0.0059081446214179,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC12A3,1.0,,0.0058851485415708,Open Targets LUAD association with maxClinicalTrialPhase > 0
BDKRB2,1.0,,0.005838866050634,Open Targets LUAD association with maxClinicalTrialPhase > 0
SERPINC1,1.0,,0.0057079555334637,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNH2,1.0,,0.0057079555334637,Open Targets LUAD association with maxClinicalTrialPhase > 0
GAA,1.0,,0.0056778369149126,Open Targets LUAD association with maxClinicalTrialPhase > 0
CPT2,1.0,,0.0055436978202705,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDE3A,1.0,,0.0054307706424502,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL4R,1.0,,0.0054205045353756,Open Targets LUAD association with maxClinicalTrialPhase > 0
HPD,1.0,,0.0053589078929281,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNQ4,1.0,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
SI,1.0,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIA3,1.0,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
CHRNB2,1.0,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNA4,1.0,,0.0051741179655858,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS19,1.0,,0.0051459888322014,Open Targets LUAD association with maxClinicalTrialPhase > 0
AMY2A,1.0,,0.0051227874302129,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSEN2,1.0,,0.0050303924665417,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNAR2,1.0,,0.0050303924665417,Open Targets LUAD association with maxClinicalTrialPhase > 0
EGLN2,1.0,,0.0049687958240943,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGA4,1.0,,0.0048661347533485,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABRD,1.0,,0.0047840058967519,Open Targets LUAD association with maxClinicalTrialPhase > 0
PNP,1.0,,0.0047840058967519,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABRA5,1.0,,0.0047840058967519,Open Targets LUAD association with maxClinicalTrialPhase > 0
CNR1,1.0,,0.0047840058967519,Open Targets LUAD association with maxClinicalTrialPhase > 0
RYR3,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL8,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
RXRG,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMA1,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL2RG,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIN1,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMB10,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL5A3,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
C1S,1.0,,0.0046197481835587,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS27,1.0,,0.0045992159694096,Open Targets LUAD association with maxClinicalTrialPhase > 0
IGHE,1.0,,0.004565953782488,Open Targets LUAD association with maxClinicalTrialPhase > 0
SCN11A,1.0,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
SNAP25,1.0,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
CACNA1H,1.0,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL31RA,1.0,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNF1,1.0,,0.0044349582562164,Open Targets LUAD association with maxClinicalTrialPhase > 0
FGG,1.0,,0.0044222282834439,Open Targets LUAD association with maxClinicalTrialPhase > 0
MYL2,1.0,,0.0044144260420672,Open Targets LUAD association with maxClinicalTrialPhase > 0
TPO,1.0,,0.0044144260420672,Open Targets LUAD association with maxClinicalTrialPhase > 0
HTR2A,1.0,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMD4,1.0,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
GUCY1B1,1.0,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNAR1,1.0,,0.004250168328874,Open Targets LUAD association with maxClinicalTrialPhase > 0
GLP1R,1.0,,0.0042296361147249,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS8,1.0,,0.0042296361147249,Open Targets LUAD association with maxClinicalTrialPhase > 0
DLL3,1.0,,0.0042296361147249,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMB9,1.0,,0.0042296361147249,Open Targets LUAD association with maxClinicalTrialPhase > 0
AKR1B1,1.0,,0.0042296361147249,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNQ3,1.0,,0.0041108047905017,Open Targets LUAD association with maxClinicalTrialPhase > 0
CA12,1.0,,0.0040735911510025,Open Targets LUAD association with maxClinicalTrialPhase > 0
TTR,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
REN,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
SSTR5,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC18A2,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNJ3,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL24A1,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL4A1,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMD8,1.0,,0.0040653784015317,Open Targets LUAD association with maxClinicalTrialPhase > 0
SRD5A1,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
FNTB,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
KLKB1,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SSTR3,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SRMS,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL12,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC6A2,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNH7,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL37,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
ADRA2A,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRPV4,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABRG2,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
GLP2R,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SCN4A,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
S1PR2,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
PGA5,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCKBR,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS28,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC29A1,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
TACR1,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNQ2,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
FDPS,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS5,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTAFR,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL17F,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
FAU,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
SLC9A3,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNGR2,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
MYH6,1.0,,0.003695798546847,Open Targets LUAD association with maxClinicalTrialPhase > 0
GGCX,1.0,,0.0036661264992725,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMD6,1.0,,0.0035828713690266,Open Targets LUAD association with maxClinicalTrialPhase > 0
PSMD13,1.0,,0.0034186136558334,Open Targets LUAD association with maxClinicalTrialPhase > 0
CSF2RA,1.0,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
UMPS,1.0,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNK9,1.0,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
CACNA1B,1.0,,0.0029566388374776,Open Targets LUAD association with maxClinicalTrialPhase > 0
THRB,1.0,,0.0029361066233284,Open Targets LUAD association with maxClinicalTrialPhase > 0
PPP3CA,1.0,,0.0028437116596572,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCGRT,1.0,,0.0025684107003816,Open Targets LUAD association with maxClinicalTrialPhase > 0
HTR5A,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS26,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
LAMA1,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
F5,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
COMT,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIA2,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPS2,1.0,,0.0022174791281082,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIK3,1.0,,0.0020121569866167,Open Targets LUAD association with maxClinicalTrialPhase > 0
CACNA1G,1.0,,0.0018478992734235,Open Targets LUAD association with maxClinicalTrialPhase > 0
RPL32,1.0,,0.0018478992734235,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL4A2,1.0,,0.0015848780943763,Open Targets LUAD association with maxClinicalTrialPhase > 0
COL28A1,1.0,,0.0015050038917282,Open Targets LUAD association with maxClinicalTrialPhase > 0
GUCY2C,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCNB1,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRIK4,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
ADH4,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
HTR2C,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
KCND1,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
SSTR1,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
GABRG1,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
OPRK1,1.0,,0.0014783194187388,Open Targets LUAD association with maxClinicalTrialPhase > 0
TP53,0.75,,0.7422964934179282,Open Targets LUAD association with maxClinicalTrialPhase > 0
HGF,0.75,,0.4299227443729835,Open Targets LUAD association with maxClinicalTrialPhase > 0
ATR,0.75,,0.3618925132219032,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIK3CB,0.75,,0.3511044791888763,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K13,0.75,,0.3481904205948246,Open Targets LUAD association with maxClinicalTrialPhase > 0
MDM2,0.75,,0.3471403707172563,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIK3R1,0.75,,0.3393385084167206,Open Targets LUAD association with maxClinicalTrialPhase > 0
BRD4,0.75,,0.3306257764389502,Open Targets LUAD association with maxClinicalTrialPhase > 0
WT1,0.75,,0.2986816140289446,Open Targets LUAD association with maxClinicalTrialPhase > 0
NFKB2,0.75,,0.2952269582306674,Open Targets LUAD association with maxClinicalTrialPhase > 0
IKBKB,0.75,,0.2885401429303662,Open Targets LUAD association with maxClinicalTrialPhase > 0
RSPO3,0.75,,0.2833263220338119,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDGFB,0.75,,0.2813404704334288,Open Targets LUAD association with maxClinicalTrialPhase > 0
FCGR2B,0.75,,0.278339828059416,Open Targets LUAD association with maxClinicalTrialPhase > 0
BRD3,0.75,,0.2771848910135263,Open Targets LUAD association with maxClinicalTrialPhase > 0
MUC1,0.75,,0.234032715420094,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSP90AA1,0.75,0.2279740491043579,0.2310105549854176,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSP90AB1,0.75,0.2279740491043579,0.228881388067608,Open Targets LUAD association with maxClinicalTrialPhase > 0
FLNA,0.75,,0.2116277926213827,Open Targets LUAD association with maxClinicalTrialPhase > 0
ELN,0.75,,0.2090609550269904,Open Targets LUAD association with maxClinicalTrialPhase > 0
GRM3,0.75,,0.2082582481148294,Open Targets LUAD association with maxClinicalTrialPhase > 0
MUC5AC,0.75,,0.2056755367095763,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIK3R2,0.75,,0.1979132460073862,Open Targets LUAD association with maxClinicalTrialPhase > 0
GMPS,0.75,,0.1918684081702704,Open Targets LUAD association with maxClinicalTrialPhase > 0
TFRC,0.75,,0.191698590965343,Open Targets LUAD association with maxClinicalTrialPhase > 0
PIK3R3,0.75,,0.188304169785584,Open Targets LUAD association with maxClinicalTrialPhase > 0
TLR4,0.75,,0.1817428177300371,Open Targets LUAD association with maxClinicalTrialPhase > 0
PLK1,0.75,,0.1256264871788134,Open Targets LUAD association with maxClinicalTrialPhase > 0
NT5E,0.75,,0.1111736419224687,Open Targets LUAD association with maxClinicalTrialPhase > 0
AGER,0.75,,0.1106258767926396,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F7,0.75,,0.1089522216933104,Open Targets LUAD association with maxClinicalTrialPhase > 0
AURKB,0.75,,0.1084033418902954,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD40LG,0.75,,0.1066649296969949,Open Targets LUAD association with maxClinicalTrialPhase > 0
BSG,0.75,,0.1053169896361015,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK1,0.75,,0.1041554842569765,Open Targets LUAD association with maxClinicalTrialPhase > 0
GAS6,0.75,,0.1020033426271233,Open Targets LUAD association with maxClinicalTrialPhase > 0
FTO,0.75,,0.0998602622647895,Open Targets LUAD association with maxClinicalTrialPhase > 0
CD47,0.75,,0.0998422765182727,Open Targets LUAD association with maxClinicalTrialPhase > 0
ROR1,0.75,,0.0980792226546073,Open Targets LUAD association with maxClinicalTrialPhase > 0
FAP,0.75,,0.0971654267938093,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNNC1,0.75,,0.0960589380872736,Open Targets LUAD association with maxClinicalTrialPhase > 0
TLR3,0.75,,0.0942975947407014,Open Targets LUAD association with maxClinicalTrialPhase > 0
MMP12,0.75,,0.0938257438946943,Open Targets LUAD association with maxClinicalTrialPhase > 0
VEGFC,0.75,,0.0927762709141306,Open Targets LUAD association with maxClinicalTrialPhase > 0
AURKA,0.75,,0.0926976437676491,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F2,0.75,,0.0920584502136865,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCR2,0.75,,0.0894227972791913,Open Targets LUAD association with maxClinicalTrialPhase > 0
ICOS,0.75,,0.0867792569761156,Open Targets LUAD association with maxClinicalTrialPhase > 0
CSF2,0.75,,0.0862277120900182,Open Targets LUAD association with maxClinicalTrialPhase > 0
TIGIT,0.75,,0.0854764305806217,Open Targets LUAD association with maxClinicalTrialPhase > 0
NTSR1,0.75,,0.0850579898656399,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAGEA3,0.75,,0.0837207003034689,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCR9,0.75,,0.0798275643650773,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK2,0.75,,0.0767752231673564,Open Targets LUAD association with maxClinicalTrialPhase > 0
IDO1,0.75,,0.0765038119485138,Open Targets LUAD association with maxClinicalTrialPhase > 0
BACE1,0.75,,0.0744703407189674,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK9,0.75,,0.0737085955740339,Open Targets LUAD association with maxClinicalTrialPhase > 0
RELA,0.75,,0.0730225032042592,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK5,0.75,,0.0716773967196629,Open Targets LUAD association with maxClinicalTrialPhase > 0
MIF,0.75,,0.070743512502441,Open Targets LUAD association with maxClinicalTrialPhase > 0
HAVCR2,0.75,,0.0645176976501835,Open Targets LUAD association with maxClinicalTrialPhase > 0
MCL1,0.75,,0.0642152564488881,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F1,0.75,,0.0635719720367789,Open Targets LUAD association with maxClinicalTrialPhase > 0
CLU,0.75,,0.0608417310539879,Open Targets LUAD association with maxClinicalTrialPhase > 0
NOS3,0.75,,0.058498947298768,Open Targets LUAD association with maxClinicalTrialPhase > 0
SMAD7,0.75,,0.0582240209105958,Open Targets LUAD association with maxClinicalTrialPhase > 0
HMGB1,0.75,,0.0555099682601687,Open Targets LUAD association with maxClinicalTrialPhase > 0
MMP9,0.75,,0.0511650310409044,Open Targets LUAD association with maxClinicalTrialPhase > 0
UBA3,0.75,,0.0509506894111159,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL1A,0.75,,0.0501820149728934,Open Targets LUAD association with maxClinicalTrialPhase > 0
NFKB1,0.75,,0.049381406680755,Open Targets LUAD association with maxClinicalTrialPhase > 0
HSPA1A,0.75,,0.0477863721958404,Open Targets LUAD association with maxClinicalTrialPhase > 0
CXCR2,0.75,,0.0473510582422874,Open Targets LUAD association with maxClinicalTrialPhase > 0
FGF2,0.75,,0.0463199230546603,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKAA2,0.75,,0.0461793599773114,Open Targets LUAD association with maxClinicalTrialPhase > 0
CDK7,0.75,,0.0437191283559712,Open Targets LUAD association with maxClinicalTrialPhase > 0
BRD2,0.75,,0.0433728077212245,Open Targets LUAD association with maxClinicalTrialPhase > 0
NQO1,0.75,,0.0429078812069207,Open Targets LUAD association with maxClinicalTrialPhase > 0
ENG,0.75,,0.041995910117346,Open Targets LUAD association with maxClinicalTrialPhase > 0
CXCR1,0.75,,0.041673713669325,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL33,0.75,,0.0416370196348743,Open Targets LUAD association with maxClinicalTrialPhase > 0
BCL2L1,0.75,,0.0405575817661514,Open Targets LUAD association with maxClinicalTrialPhase > 0
CCN2,0.75,,0.0404276443756845,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNA2,0.75,,0.0401097508706128,Open Targets LUAD association with maxClinicalTrialPhase > 0
ABCB1,0.75,,0.0397590420145028,Open Targets LUAD association with maxClinicalTrialPhase > 0
ICAM1,0.75,,0.0394614710361706,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F8,0.75,,0.0392636594055383,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDK4,0.75,,0.0389044946535556,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKAA1,0.75,,0.0383692265161373,Open Targets LUAD association with maxClinicalTrialPhase > 0
PTK2,0.75,,0.0382444817775536,Open Targets LUAD association with maxClinicalTrialPhase > 0
PDK1,0.75,,0.037833537984669,Open Targets LUAD association with maxClinicalTrialPhase > 0
PRKAB1,0.75,,0.0372721058313898,Open Targets LUAD association with maxClinicalTrialPhase > 0
MPO,0.75,,0.0368335274769322,Open Targets LUAD association with maxClinicalTrialPhase > 0
ALOX5AP,0.75,,0.0363040097595498,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL18,0.75,,0.0354911999131213,Open Targets LUAD association with maxClinicalTrialPhase > 0
E2F4,0.75,,0.0334029836702566,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAPK14,0.75,,0.0323287422066491,Open Targets LUAD association with maxClinicalTrialPhase > 0
MMP2,0.75,,0.0308533746509701,Open Targets LUAD association with maxClinicalTrialPhase > 0
HLA-DRB1,0.75,,0.030278902479632,Open Targets LUAD association with maxClinicalTrialPhase > 0
IL1RL1,0.75,,0.0300922172392173,Open Targets LUAD association with maxClinicalTrialPhase > 0
KDM1A,0.75,,0.0292514180809686,Open Targets LUAD association with maxClinicalTrialPhase > 0
ANGPT1,0.75,,0.0286052539011322,Open Targets LUAD association with maxClinicalTrialPhase > 0
ITGA5,0.75,,0.0269282768420128,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF4,0.75,,0.0262880761208394,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFSF4,0.75,,0.0261784149166791,Open Targets LUAD association with maxClinicalTrialPhase > 0
IFNB1,0.75,,0.0252227049361818,Open Targets LUAD association with maxClinicalTrialPhase > 0
MAP3K5,0.75,,0.0252110796023894,Open Targets LUAD association with maxClinicalTrialPhase > 0
TRBV7-9,0.75,,0.0249877046195156,Open Targets LUAD association with maxClinicalTrialPhase > 0
TNFRSF9,0.75,,0.0243222935746979,Open Targets LUAD association with maxClinicalTrialPhase > 0
BCL2A1,0.75,,0.0239773051176694,Open Targets LUAD association with maxClinicalTrialPhase > 0
NPR3,0.75,,0.023783387416469,Open Targets LUAD association with maxClinicalTrialPhase > 0
RXFP1,0.75,,0.0234751445909973,Open Targets LUAD association with maxClinicalTrialPhase > 0
